sku_id,nombre_producto,categoria_farmaceutica,principio_activo,presentacion,laboratorio,precio_unitario,costo_unitario,requiere_receta,clasificacion_atc,es_controlado,temperatura_controlada,volumen_unidades
SKU12593,Corticosteroide B89 Duo,Corticosteroides Sistémicos,Corticosteroide,Caja,Farmadonal,14.01,9.41,0,H02,0,0,3
SKU12594,Corticosteroide X90 Max,Corticosteroides Sistémicos,Corticosteroide,Unidad,Farmadonal,36.41,20.16,0,H02,0,0,1
SKU12595,Corticosteroide Z91,Corticosteroides Sistémicos,Corticosteroide,Caja,Farmadonal,100.32,65.53,0,H02,0,0,2
SKU12596,Corticosteroide M92 Forte,Corticosteroides Sistémicos,Corticosteroide,Paquete,Laboratorios Sierra,18.38,10.66,0,H02,0,0,1
SKU12597,Corticosteroide N93 Plus,Corticosteroides Sistémicos,Corticosteroide,Kit,Farmadonal,53.22,34.38,0,H02,0,0,2
SKU12598,Corticosteroide S94 Rapid,Corticosteroides Sistémicos,Corticosteroide,Kit,Laboratorios Sierra,17.3,10.85,0,H02,0,0,10
SKU12599,Corticosteroide A95 SR,Corticosteroides Sistémicos,Corticosteroide,Kit,Laboratorios Life,15.12,9.53,0,H02,0,0,3
SKU12600,Corticosteroide C96 XR,Corticosteroides Sistémicos,Corticosteroide,Kit,Medipharma,60.03,34.36,0,H02,0,0,30
SKU12601,Corticosteroide F97 Duo,Corticosteroides Sistémicos,Corticosteroide,Paquete,Medipharma,86.12,57.02,0,H02,0,0,20
SKU12602,Corticosteroide T98 Max,Corticosteroides Sistémicos,Corticosteroide,Caja,Laboratorios Life,41.55,25.78,0,H02,0,0,1
SKU12603,Corticosteroide B99,Corticosteroides Sistémicos,Corticosteroide,Paquete,Medipharma,97.38,54.91,0,H02,0,0,30
SKU12604,Corticosteroide X0 Forte,Corticosteroides Sistémicos,Corticosteroide,Paquete,Ecuaquímica,20.2,12.92,0,H02,0,0,3
SKU12605,Corticosteroide Z1 Plus,Corticosteroides Sistémicos,Corticosteroide,Kit,Laboratorios Life,80.78,45.0,0,H02,0,0,1
SKU12606,Corticosteroide M2 Rapid,Corticosteroides Sistémicos,Corticosteroide,Unidad,Farmadonal,12.82,7.14,0,H02,0,0,10
SKU12607,Corticosteroide N3 SR,Corticosteroides Sistémicos,Corticosteroide,Caja,Ecuaquímica,30.5,17.53,0,H02,0,0,10
SKU12608,Corticosteroide S4 XR,Corticosteroides Sistémicos,Corticosteroide,Paquete,Farmadonal,57.79,35.09,0,H02,0,0,1
SKU12609,Corticosteroide A5 Duo,Corticosteroides Sistémicos,Corticosteroide,Caja,Laboratorios Sierra,59.3,37.23,0,H02,0,0,1
SKU12610,Corticosteroide C6 Max,Corticosteroides Sistémicos,Corticosteroide,Kit,Medipharma,41.29,24.54,0,H02,0,0,30
SKU12611,Corticosteroide F7,Corticosteroides Sistémicos,Corticosteroide,Paquete,Ecuaquímica,119.6,71.55,0,H02,0,0,2
SKU12612,Corticosteroide T8 Forte,Corticosteroides Sistémicos,Corticosteroide,Caja,Laboratorios Sierra,76.21,52.18,0,H02,0,0,1
SKU12613,Corticosteroide B9 Plus,Corticosteroides Sistémicos,Corticosteroide,Caja,Farmadonal,10.89,7.59,0,H02,0,0,3
SKU12614,Corticosteroide X10 Rapid,Corticosteroides Sistémicos,Corticosteroide,Caja,Ecuaquímica,49.75,31.3,0,H02,0,0,1
SKU12615,Corticosteroide Z11 SR,Corticosteroides Sistémicos,Corticosteroide,Kit,Farmadonal,81.46,51.0,0,H02,0,0,2
SKU12616,Corticosteroide M12 XR,Corticosteroides Sistémicos,Corticosteroide,Caja,Farmadonal,43.03,26.73,0,H02,0,0,50
SKU12617,Corticosteroide N13 Duo,Corticosteroides Sistémicos,Corticosteroide,Unidad,Laboratorios Life,18.84,11.66,0,H02,0,0,1
SKU12618,Corticosteroide S14 Max,Corticosteroides Sistémicos,Corticosteroide,Paquete,Ecuaquímica,27.51,16.14,0,H02,0,0,2
SKU12619,Corticosteroide A15,Corticosteroides Sistémicos,Corticosteroide,Paquete,Laboratorios Life,103.71,58.44,0,H02,0,0,2
SKU12620,Corticosteroide C16 Forte,Corticosteroides Sistémicos,Corticosteroide,Kit,Laboratorios Sierra,104.92,70.89,0,H02,0,0,10
SKU12621,Corticosteroide F17 Plus,Corticosteroides Sistémicos,Corticosteroide,Paquete,Ecuaquímica,118.06,70.4,0,H02,0,0,2
SKU12622,Corticosteroide T18 Rapid,Corticosteroides Sistémicos,Corticosteroide,Unidad,Medipharma,40.04,23.33,0,H02,0,0,3
SKU12623,Corticosteroide B19 SR,Corticosteroides Sistémicos,Corticosteroide,Paquete,Laboratorios Life,16.01,10.78,0,H02,0,0,1
SKU12624,Corticosteroide X20 XR,Corticosteroides Sistémicos,Corticosteroide,Unidad,Medipharma,103.47,68.09,0,H02,0,0,1
SKU12625,Corticosteroide Z21 Duo,Corticosteroides Sistémicos,Corticosteroide,Kit,Medipharma,92.07,50.95,0,H02,0,0,1
SKU12626,Corticosteroide M22 Max,Corticosteroides Sistémicos,Corticosteroide,Caja,Farmadonal,105.28,66.04,0,H02,0,0,1
SKU12627,Corticosteroide N23,Corticosteroides Sistémicos,Corticosteroide,Caja,Laboratorios Life,101.75,69.48,0,H02,0,0,1
SKU12628,Corticosteroide S24 Forte,Corticosteroides Sistémicos,Corticosteroide,Unidad,Ecuaquímica,77.69,50.68,0,H02,0,0,1
SKU12629,Corticosteroide A25 Plus,Corticosteroides Sistémicos,Corticosteroide,Paquete,Laboratorios Sierra,44.78,26.31,0,H02,0,0,2
SKU12630,Corticosteroide C26 Rapid,Corticosteroides Sistémicos,Corticosteroide,Kit,Ecuaquímica,94.56,57.94,0,H02,0,0,2
SKU12631,Corticosteroide F27 SR,Corticosteroides Sistémicos,Corticosteroide,Unidad,Laboratorios Sierra,14.06,7.9,0,H02,0,0,50
SKU12632,Corticosteroide T28 XR,Corticosteroides Sistémicos,Corticosteroide,Unidad,Laboratorios Sierra,103.6,71.91,0,H02,0,0,10
SKU12633,Corticosteroide B29 Duo,Corticosteroides Sistémicos,Corticosteroide,Unidad,Medipharma,10.81,7.19,0,H02,0,0,5
SKU12634,Corticosteroide X30 Max,Corticosteroides Sistémicos,Corticosteroide,Caja,Farmadonal,72.24,46.69,0,H02,0,0,2
SKU12635,Corticosteroide Z31,Corticosteroides Sistémicos,Corticosteroide,Paquete,Ecuaquímica,43.24,27.72,0,H02,0,0,10
SKU12636,Corticosteroide M32 Forte,Corticosteroides Sistémicos,Corticosteroide,Unidad,Laboratorios Life,104.13,59.75,0,H02,0,0,1
SKU12637,Corticosteroide N33 Plus,Corticosteroides Sistémicos,Corticosteroide,Kit,Laboratorios Life,47.86,30.25,0,H02,0,0,1
SKU12638,Antiepilépticos X0 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Sierra,118.04,71.57,1,N03,0,0,2
SKU12639,Antiepilépticos Z1 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,53.0,34.58,1,N03,0,0,3
SKU12640,Antiepilépticos M2 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,54.51,37.35,1,N03,0,0,5
SKU12641,Antiepilépticos N3 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Farmadonal,100.45,58.54,1,N03,0,0,3
SKU12642,Antiepilépticos S4 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,38.88,24.35,1,N03,0,0,1
SKU12643,Antiepilépticos A5 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,53.99,36.81,1,N03,0,0,5
SKU12644,Antiepilépticos C6 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Medipharma,64.63,44.53,1,N03,0,0,2
SKU12645,Antiepilépticos F7,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,78.65,44.79,1,N03,0,0,1
SKU12646,Antiepilépticos T8 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Life,76.38,46.96,1,N03,0,0,1
SKU12647,Antiepilépticos B9 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,63.01,38.93,1,N03,0,0,1
SKU12648,Antiepilépticos X10 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Sierra,79.8,43.97,1,N03,0,0,1
SKU12649,Antiepilépticos Z11 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,114.66,68.43,1,N03,0,0,100
SKU12650,Antiepilépticos M12 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Sierra,26.77,16.48,1,N03,0,0,5
SKU12651,Antiepilépticos N13 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Sierra,115.9,73.56,1,N03,0,0,1
SKU12652,Antiepilépticos S14 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,79.68,44.01,1,N03,0,0,1
SKU12653,Antiepilépticos A15,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,52.11,32.52,1,N03,0,0,2
SKU12654,Antiepilépticos C16 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,83.61,49.5,1,N03,0,0,2
SKU12655,Antiepilépticos F17 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Life,10.67,7.4,1,N03,0,0,3
SKU12656,Antiepilépticos T18 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Ecuaquímica,60.77,35.84,1,N03,0,0,1
SKU12657,Antiepilépticos B19 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Ecuaquímica,22.93,15.57,1,N03,0,0,10
SKU12658,Antiepilépticos X20 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Sierra,12.56,8.44,1,N03,0,0,5
SKU12659,Antiepilépticos Z21 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,84.31,52.89,1,N03,0,0,5
SKU12660,Antiepilépticos M22 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Ecuaquímica,54.65,34.06,1,N03,0,0,5
SKU12661,Antiepilépticos N23,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Sierra,35.67,23.86,1,N03,0,0,2
SKU12662,Antiepilépticos S24 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Ecuaquímica,29.65,18.48,1,N03,0,0,2
SKU12663,Antiepilépticos A25 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Sierra,111.18,69.91,1,N03,0,0,5
SKU12664,Antiepilépticos C26 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Ecuaquímica,23.53,13.38,1,N03,0,0,100
SKU12665,Antiepilépticos F27 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Ecuaquímica,81.9,53.71,1,N03,0,0,3
SKU12666,Antiepilépticos T28 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Medipharma,59.5,33.6,1,N03,0,0,2
SKU12667,Antiepilépticos B29 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Sierra,15.24,9.52,1,N03,0,0,20
SKU12668,Antiepilépticos X30 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Life,114.61,78.21,1,N03,0,0,2
SKU12669,Antiepilépticos Z31,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,42.94,25.56,1,N03,0,0,2
SKU12670,Antiepilépticos M32 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Sierra,50.88,30.82,1,N03,0,0,1
SKU12671,Antiepilépticos N33 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Life,83.15,51.47,1,N03,0,0,2
SKU12672,Antiepilépticos S34 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Medipharma,100.75,59.32,1,N03,0,0,1
SKU12673,Antiepilépticos A35 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Ecuaquímica,89.03,56.92,1,N03,0,0,1
SKU12674,Antiepilépticos C36 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,117.48,77.07,1,N03,0,0,1
SKU12675,Antiepilépticos F37 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,65.76,42.07,1,N03,0,0,1
SKU12676,Antiepilépticos T38 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Medipharma,47.08,27.48,1,N03,0,0,1
SKU12677,Antiepilépticos B39,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,44.39,27.37,1,N03,0,0,1
SKU12678,Antiepilépticos X40 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Farmadonal,87.81,54.55,1,N03,0,0,5
SKU12679,Antiepilépticos Z41 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Ecuaquímica,60.17,36.74,1,N03,0,0,5
SKU12680,Antiepilépticos M42 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Sierra,41.6,25.69,1,N03,0,0,2
SKU12681,Antiepilépticos N43 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Farmadonal,88.9,60.0,1,N03,0,0,50
SKU12682,Antiepilépticos S44 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,69.44,42.15,1,N03,0,0,50
SKU12683,Antiepilépticos A45 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,83.03,57.7,1,N03,0,0,5
SKU12684,Antiepilépticos C46 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Sierra,85.25,53.59,1,N03,0,0,1
SKU12685,Antiepilépticos F47,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,51.26,28.92,1,N03,0,0,1
SKU12686,Antiepilépticos T48 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Life,88.39,55.73,1,N03,0,0,1
SKU12687,Antiepilépticos B49 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,81.17,47.51,1,N03,0,0,1
SKU12688,Antiepilépticos X50 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Farmadonal,24.61,15.72,1,N03,0,0,3
SKU12689,Antiepilépticos Z51 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Ecuaquímica,109.74,61.25,1,N03,0,0,50
SKU12690,Antiepilépticos M52 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Farmadonal,59.54,35.65,1,N03,0,0,1
SKU12691,Antiepilépticos N53 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Medipharma,50.83,34.71,1,N03,0,0,2
SKU12692,Antiepilépticos S54 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Farmadonal,90.29,60.42,1,N03,0,0,1
SKU12693,Antiepilépticos A55,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Farmadonal,90.66,59.91,1,N03,0,0,3
SKU12694,Antiepilépticos C56 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Ecuaquímica,86.54,55.77,1,N03,0,0,2
SKU12695,Antiepilépticos F57 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Sierra,80.66,55.04,1,N03,0,0,30
SKU12696,Antiepilépticos T58 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Sierra,52.28,31.56,1,N03,0,0,2
SKU12697,Antiepilépticos B59 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,87.02,57.67,1,N03,0,0,20
SKU12698,Antiepilépticos X60 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Farmadonal,29.63,16.6,1,N03,0,0,2
SKU12699,Antiepilépticos Z61 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Ecuaquímica,78.97,49.4,1,N03,0,0,1
SKU12700,Antiepilépticos M62 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Ecuaquímica,41.36,26.2,1,N03,0,0,1
SKU12701,Antiepilépticos N63,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Medipharma,90.91,54.02,1,N03,0,0,2
SKU12702,Antiepilépticos S64 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Farmadonal,81.4,48.87,1,N03,0,0,5
SKU12703,Antiepilépticos A65 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Medipharma,95.65,54.9,1,N03,0,0,3
SKU12704,Antiepilépticos C66 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Sierra,41.0,25.48,1,N03,0,0,30
SKU12705,Antiepilépticos F67 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Medipharma,91.5,60.91,1,N03,0,0,100
SKU12706,Antiepilépticos T68 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Medipharma,73.21,50.55,1,N03,0,0,10
SKU12707,Antiepilépticos B69 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Farmadonal,114.84,75.87,1,N03,0,0,1
SKU12708,Antiepilépticos X70 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Farmadonal,49.06,28.22,1,N03,0,0,5
SKU12709,Antiepilépticos Z71,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,22.33,14.79,1,N03,0,0,2
SKU12710,Antiepilépticos M72 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Ecuaquímica,91.39,61.8,1,N03,0,0,5
SKU12711,Antiepilépticos N73 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Ecuaquímica,38.94,22.99,1,N03,0,0,30
SKU12712,Antiepilépticos S74 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,36.34,20.0,1,N03,0,0,2
SKU12713,Antiepilépticos A75 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Life,108.32,59.63,1,N03,0,0,5
SKU12714,Antiepilépticos C76 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,92.88,60.59,1,N03,0,0,1
SKU12715,Antiepilépticos F77 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,51.53,35.12,1,N03,0,0,20
SKU12716,Antiepilépticos T78 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Sierra,17.36,10.38,1,N03,0,0,3
SKU12717,Antiepilépticos B79,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Sierra,81.33,45.5,1,N03,0,0,1
SKU12718,Antiepilépticos X80 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Sierra,28.9,16.59,1,N03,0,0,1
SKU12719,Antiepilépticos Z81 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Medipharma,25.55,15.39,1,N03,0,0,2
SKU12720,Antiepilépticos M82 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Life,84.91,55.87,1,N03,0,0,3
SKU12721,Antiepilépticos N83 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Life,19.77,11.71,1,N03,0,0,5
SKU12722,Antiepilépticos S84 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Sierra,60.34,34.44,1,N03,0,0,2
SKU12723,Antiepilépticos A85 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Sierra,103.3,71.01,1,N03,0,0,2
SKU12724,Antiepilépticos C86 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,69.79,40.33,1,N03,0,0,1
SKU12725,Antiepilépticos F87,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Farmadonal,104.36,57.74,1,N03,0,0,2
SKU12726,Antiepilépticos T88 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Ecuaquímica,76.15,45.29,1,N03,0,0,2
SKU12727,Antiepilépticos B89 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Medipharma,31.89,20.4,1,N03,0,0,1
SKU12728,Antiepilépticos X90 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Ecuaquímica,45.41,28.88,1,N03,0,0,3
SKU12729,Antiepilépticos Z91 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,40.22,26.83,1,N03,0,0,1
SKU12730,Antiepilépticos M92 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Life,16.81,9.7,1,N03,0,0,3
SKU12731,Antiepilépticos N93 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,51.57,34.93,1,N03,0,0,1
SKU12732,Antiepilépticos S94 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Ecuaquímica,89.09,55.06,1,N03,0,0,2
SKU12733,Antiepilépticos A95,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,54.55,32.0,1,N03,0,0,5
SKU12734,Antiepilépticos C96 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Life,78.85,44.23,1,N03,0,0,2
SKU12735,Antiepilépticos F97 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Life,16.72,9.21,1,N03,0,0,5
SKU12736,Antiepilépticos T98 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,38.67,25.26,1,N03,0,0,10
SKU12737,Antiepilépticos B99 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Ecuaquímica,39.11,25.75,1,N03,0,0,10
SKU12738,Antiepilépticos X0 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Ecuaquímica,39.05,24.36,1,N03,0,0,20
SKU12739,Antiepilépticos Z1 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Sierra,19.54,11.29,1,N03,0,0,5
SKU12740,Antiepilépticos M2 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Sierra,76.5,45.3,1,N03,0,0,10
SKU12741,Antiepilépticos N3,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,84.05,48.99,1,N03,0,0,1
SKU12742,Antiepilépticos S4 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Farmadonal,86.99,52.46,1,N03,0,0,3
SKU12743,Antiepilépticos A5 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Ecuaquímica,17.41,10.66,1,N03,0,0,20
SKU12744,Antiepilépticos C6 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Medipharma,86.0,51.68,1,N03,0,0,3
SKU12745,Antiepilépticos F7 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,48.39,30.25,1,N03,0,0,2
SKU12746,Antiepilépticos T8 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Ecuaquímica,43.46,27.86,1,N03,0,0,5
SKU12747,Antiepilépticos B9 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Farmadonal,84.9,50.93,1,N03,0,0,3
SKU12748,Antiepilépticos X10 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Sierra,21.51,12.4,1,N03,0,0,3
SKU12749,Antiepilépticos Z11,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Laboratorios Sierra,115.43,80.66,1,N03,0,0,1
SKU12750,Antiepilépticos M12 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Farmadonal,21.72,13.63,1,N03,0,0,10
SKU12751,Antiepilépticos N13 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Ecuaquímica,101.57,70.28,1,N03,0,0,100
SKU12752,Antiepilépticos S14 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Ecuaquímica,48.36,30.36,1,N03,0,0,100
SKU12753,Antiepilépticos A15 SR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Life,72.44,47.76,1,N03,0,0,10
SKU12754,Antiepilépticos C16 XR,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Life,47.79,28.67,1,N03,0,0,1
SKU12755,Antiepilépticos F17 Duo,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Kit,Laboratorios Life,115.22,76.53,1,N03,0,0,5
SKU12756,Antiepilépticos T18 Max,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Unidad,Laboratorios Life,54.22,33.07,1,N03,0,0,1
SKU12757,Antiepilépticos B19,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Caja,Medipharma,110.89,65.17,1,N03,0,0,3
SKU12758,Antiepilépticos X20 Forte,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Medipharma,55.17,36.62,1,N03,0,0,10
SKU12759,Antiepilépticos Z21 Plus,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Farmadonal,107.7,69.91,1,N03,0,0,1
SKU12760,Antiepilépticos M22 Rapid,Antiepilépticos y Antiparkinsonianos,Antiepilépticos,Paquete,Laboratorios Sierra,24.62,16.67,1,N03,0,0,2
